"TicketID","TicketType","TicketSubject","TicketPriority","TicketChannel","ProductPurchased","CustomerSatisfactionRating","TimetoResolution","FirstResponseTime"
2969,Product inquiry,Account access,High,Chat,Sony 4K HDR TV,5,"01/06/23 19:28","01/06/23 9:53"
2970,Product inquiry,Product compatibility,Low,Phone,GoPro Action Camera,2,"01/06/23 16:22","01/06/23 1:57"
2975,Product inquiry,Battery life,High,Social media,Microsoft Office,1,"01/06/23 8:27","01/06/23 5:09"
2976,Refund request,Installation support,Low,Phone,Canon DSLR Camera,3,"01/06/23 7:26","31/05/23 23:40"
2985,Billing inquiry,Cancellation request,Critical,Social media,Amazon Echo,1,"01/06/23 16:26","01/06/23 8:12"
2988,Billing inquiry,Software bug,Critical,Phone,Roomba Robot Vacuum,4,"01/06/23 4:42","01/06/23 7:21"
2989,Product inquiry,Cancellation request,Critical,Chat,Canon EOS,2,"01/06/23 20:33","01/06/23 1:01"
2993,Refund request,Installation support,Medium,Social media,Amazon Kindle,4,"01/06/23 4:14","01/06/23 19:34"
2996,Technical issue,Product compatibility,High,Chat,Apple AirPods,4,"01/06/23 8:38","01/06/23 14:09"
3000,Refund request,Hardware issue,Medium,Social media,Nikon D,5,"01/06/23 22:47","01/06/23 12:37"
3001,Technical issue,Battery life,Low,Social media,Lenovo ThinkPad,5,"01/06/23 6:53","01/06/23 0:34"
3002,Product inquiry,Data loss,Medium,Email,LG Washing Machine,4,"01/06/23 16:23","01/06/23 6:06"
3006,Cancellation request,Refund request,Critical,Phone,LG Washing Machine,1,"01/06/23 5:15","01/06/23 17:38"
3008,Product inquiry,Cancellation request,Medium,Phone,Xbox,1,"01/06/23 19:50","01/06/23 1:00"
3009,Refund request,Hardware issue,Low,Social media,PlayStation,5,"01/06/23 21:41","01/06/23 0:58"
3012,Refund request,Payment issue,Medium,Social media,Canon DSLR Camera,4,"01/06/23 19:48","01/06/23 14:37"
3013,Product inquiry,Payment issue,High,Email,Roomba Robot Vacuum,5,"01/06/23 3:59","01/06/23 4:45"
3014,Technical issue,Software bug,Critical,Phone,Nintendo Switch,5,"01/06/23 9:08","01/06/23 0:14"
3015,Refund request,Data loss,High,Phone,Microsoft Surface,5,"31/05/23 23:48","01/06/23 14:53"
3020,Cancellation request,Software bug,High,Chat,Bose SoundLink Speaker,2,"01/06/23 13:00","01/06/23 4:47"
3022,Cancellation request,Installation support,High,Phone,MacBook Pro,5,"01/06/23 14:45","01/06/23 17:46"
3023,Cancellation request,Payment issue,Critical,Phone,Asus ROG,1,"01/06/23 5:44","01/06/23 6:19"
3030,Product inquiry,Network problem,Critical,Chat,Google Nest,5,"01/06/23 7:25","01/06/23 18:59"
3031,Refund request,Product recommendation,High,Email,Amazon Echo,4,"01/06/23 19:45","31/05/23 23:13"
3032,Technical issue,Hardware issue,Critical,Social media,Amazon Echo,5,"01/06/23 6:46","01/06/23 20:17"
3034,Refund request,Peripheral compatibility,High,Social media,Amazon Echo,1,"01/06/23 20:12","01/06/23 22:26"
3035,Refund request,Network problem,Critical,Email,Roomba Robot Vacuum,5,"01/06/23 9:18","01/06/23 16:05"
3037,Cancellation request,Product recommendation,Low,Chat,LG Washing Machine,1,"01/06/23 17:07","01/06/23 1:17"
3041,Refund request,Product recommendation,High,Email,Nikon D,3,"01/06/23 10:57","01/06/23 10:42"
3042,Billing inquiry,Product compatibility,Critical,Social media,iPhone,2,"01/06/23 12:15","01/06/23 9:15"
3045,Product inquiry,Account access,Low,Email,Lenovo ThinkPad,4,"01/06/23 6:44","01/06/23 3:41"
3046,Product inquiry,Peripheral compatibility,Medium,Social media,iPhone,1,"01/06/23 16:50","01/06/23 12:22"
3049,Refund request,Product setup,Critical,Chat,Fitbit Versa Smartwatch,2,"01/06/23 2:20","01/06/23 8:53"
3051,Technical issue,Installation support,Medium,Phone,Fitbit Charge,2,"01/06/23 3:44","01/06/23 20:48"
3053,Cancellation request,Product setup,Medium,Phone,LG OLED,1,"01/06/23 16:44","01/06/23 1:10"
3055,Billing inquiry,Payment issue,High,Chat,Fitbit Versa Smartwatch,2,"01/06/23 5:12","01/06/23 21:36"
3060,Product inquiry,Product setup,Critical,Email,Sony 4K HDR TV,2,"01/06/23 22:04","01/06/23 9:54"
3063,Refund request,Software bug,Low,Chat,Fitbit Charge,4,"01/06/23 10:34","01/06/23 22:38"
3064,Cancellation request,Installation support,Medium,Social media,Canon EOS,5,"01/06/23 18:33","01/06/23 11:24"
3066,Technical issue,Cancellation request,Critical,Chat,Samsung Soundbar,5,"01/06/23 7:21","01/06/23 14:19"
3067,Refund request,Installation support,Low,Email,Microsoft Surface,1,"01/06/23 11:04","01/06/23 11:10"
3070,Product inquiry,Product compatibility,Critical,Chat,Microsoft Office,3,"01/06/23 0:04","01/06/23 20:23"
3071,Billing inquiry,Data loss,Critical,Social media,Sony PlayStation,4,"01/06/23 19:30","01/06/23 15:40"
3075,Cancellation request,Product compatibility,Medium,Social media,iPhone,1,"01/06/23 3:37","01/06/23 22:26"
3076,Product inquiry,Product compatibility,Critical,Phone,LG Smart TV,1,"01/06/23 14:57","01/06/23 22:35"
3079,Technical issue,Product compatibility,Low,Social media,Canon DSLR Camera,2,"01/06/23 13:01","01/06/23 12:32"
3081,Refund request,Hardware issue,High,Phone,Canon DSLR Camera,5,"01/06/23 9:24","01/06/23 15:09"
3091,Cancellation request,Delivery problem,High,Chat,Canon DSLR Camera,3,"01/06/23 12:27","01/06/23 19:39"
3094,Technical issue,Refund request,Critical,Chat,HP Pavilion,3,"01/06/23 17:52","01/06/23 10:15"
3098,Technical issue,Payment issue,Medium,Social media,Samsung Galaxy,3,"01/06/23 14:04","01/06/23 21:19"
3100,Refund request,Account access,Medium,Social media,Google Pixel,2,"31/05/23 23:35","01/06/23 15:51"
3102,Refund request,Installation support,Medium,Phone,Fitbit Versa Smartwatch,3,"01/06/23 7:42","01/06/23 2:03"
3106,Product inquiry,Product compatibility,Low,Email,Samsung Soundbar,4,"01/06/23 22:50","01/06/23 15:03"
3114,Refund request,Account access,Critical,Phone,Samsung Soundbar,2,"01/06/23 4:33","01/06/23 10:57"
3116,Product inquiry,Product recommendation,Low,Chat,Nest Thermostat,2,"01/06/23 9:25","01/06/23 21:29"
3117,Cancellation request,Product compatibility,Medium,Email,Microsoft Surface,2,"01/06/23 16:49","01/06/23 9:00"
3122,Technical issue,Battery life,Low,Chat,Microsoft Surface,4,"01/06/23 9:31","01/06/23 9:53"
3123,Billing inquiry,Installation support,High,Email,LG OLED,5,"01/06/23 10:15","01/06/23 2:29"
3124,Technical issue,Refund request,High,Phone,Canon EOS,3,"01/06/23 7:43","01/06/23 11:18"
3131,Product inquiry,Cancellation request,Critical,Phone,Google Pixel,5,"01/06/23 9:54","01/06/23 14:13"
3132,Billing inquiry,Software bug,High,Email,Fitbit Charge,1,"01/06/23 15:13","01/06/23 17:24"
3133,Refund request,Battery life,Medium,Email,HP Pavilion,3,"01/06/23 22:38","01/06/23 11:01"
3137,Billing inquiry,Payment issue,Critical,Social media,Philips Hue Lights,1,"01/06/23 11:39","01/06/23 20:58"
3138,Product inquiry,Installation support,Medium,Phone,HP Pavilion,2,"01/06/23 3:59","01/06/23 5:33"
3141,Product inquiry,Battery life,Medium,Phone,GoPro Action Camera,4,"01/06/23 7:50","01/06/23 13:23"
3143,Technical issue,Display issue,Critical,Email,Philips Hue Lights,2,"01/06/23 8:26","01/06/23 11:04"
3145,Billing inquiry,Software bug,High,Social media,Microsoft Office,4,"01/06/23 15:50","01/06/23 16:28"
3147,Refund request,Payment issue,High,Phone,Sony Xperia,1,"01/06/23 3:10","01/06/23 21:05"
3152,Refund request,Software bug,High,Social media,Adobe Photoshop,5,"01/06/23 0:28","01/06/23 22:36"
3155,Billing inquiry,Installation support,Critical,Phone,Microsoft Xbox Controller,2,"01/06/23 16:23","01/06/23 1:29"
3157,Product inquiry,Product compatibility,High,Email,Amazon Echo,2,"01/06/23 11:29","01/06/23 10:47"
3158,Refund request,Product recommendation,High,Chat,Google Nest,5,"01/06/23 19:50","01/06/23 22:19"
3171,Technical issue,Cancellation request,Low,Social media,Nest Thermostat,5,"01/06/23 10:37","01/06/23 9:30"
3173,Technical issue,Hardware issue,Medium,Phone,iPhone,1,"01/06/23 16:03","01/06/23 11:34"
3179,Technical issue,Account access,Low,Social media,Amazon Kindle,1,"01/06/23 15:29","01/06/23 20:57"
3180,Billing inquiry,Display issue,Critical,Social media,Samsung Soundbar,2,"01/06/23 19:04","01/06/23 16:26"
3182,Technical issue,Peripheral compatibility,Low,Social media,Nikon D,2,"01/06/23 11:45","01/06/23 5:00"
3183,Technical issue,Refund request,High,Phone,iPhone,5,"01/06/23 0:23","01/06/23 16:10"
3186,Cancellation request,Hardware issue,High,Social media,Bose SoundLink Speaker,2,"01/06/23 16:27","01/06/23 4:01"
3188,Technical issue,Account access,Critical,Chat,PlayStation,1,"01/06/23 18:58","31/05/23 23:28"
3189,Billing inquiry,Refund request,Medium,Phone,Fitbit Versa Smartwatch,1,"01/06/23 2:00","01/06/23 3:25"
3192,Refund request,Installation support,Low,Social media,Sony Xperia,2,"01/06/23 9:37","01/06/23 11:53"
3195,Billing inquiry,Battery life,Critical,Phone,Samsung Soundbar,1,"01/06/23 2:19","01/06/23 12:50"
3197,Technical issue,Account access,Critical,Phone,Nintendo Switch Pro Controller,3,"01/06/23 13:27","01/06/23 15:04"
3198,Billing inquiry,Cancellation request,High,Email,Samsung Galaxy,2,"01/06/23 11:57","01/06/23 0:50"
3209,Cancellation request,Hardware issue,Medium,Phone,Autodesk AutoCAD,2,"01/06/23 4:40","01/06/23 9:44"
3210,Product inquiry,Hardware issue,Critical,Chat,Nintendo Switch Pro Controller,4,"01/06/23 14:04","01/06/23 5:17"
3211,Cancellation request,Refund request,Critical,Chat,Dyson Vacuum Cleaner,1,"01/06/23 5:49","01/06/23 11:04"
3213,Refund request,Refund request,High,Social media,Apple AirPods,1,"01/06/23 20:42","31/05/23 23:12"
3216,Billing inquiry,Account access,Low,Chat,Google Pixel,2,"01/06/23 16:46","01/06/23 16:11"
3223,Refund request,Payment issue,Low,Email,Amazon Echo,4,"01/06/23 11:46","01/06/23 3:55"
3226,Product inquiry,Hardware issue,Critical,Social media,Amazon Kindle,4,"01/06/23 15:19","31/05/23 23:52"
3230,Product inquiry,Product compatibility,Low,Social media,Microsoft Surface,2,"01/06/23 17:29","01/06/23 13:00"
3235,Refund request,Data loss,Medium,Phone,Amazon Kindle,5,"01/06/23 1:20","01/06/23 15:00"
3243,Billing inquiry,Network problem,Critical,Social media,Dell XPS,4,"01/06/23 10:09","01/06/23 12:28"
3244,Billing inquiry,Refund request,Low,Email,Nikon D,1,"01/06/23 11:07","01/06/23 11:01"
3245,Billing inquiry,Account access,High,Phone,MacBook Pro,4,"01/06/23 1:24","01/06/23 4:13"
3246,Product inquiry,Delivery problem,Critical,Chat,Nintendo Switch Pro Controller,2,"01/06/23 20:38","01/06/23 19:44"
3251,Billing inquiry,Payment issue,Medium,Phone,Philips Hue Lights,5,"01/06/23 18:08","01/06/23 2:47"
3252,Refund request,Account access,Medium,Chat,Xbox,3,"01/06/23 22:51","01/06/23 21:47"
3256,Product inquiry,Battery life,Low,Chat,Dyson Vacuum Cleaner,2,"01/06/23 11:27","01/06/23 22:46"
3259,Cancellation request,Product compatibility,Critical,Chat,Nest Thermostat,2,"01/06/23 3:56","01/06/23 18:03"
3262,Cancellation request,Display issue,Critical,Chat,Bose SoundLink Speaker,4,"01/06/23 3:28","01/06/23 14:22"
3264,Product inquiry,Installation support,High,Phone,LG Smart TV,2,"01/06/23 20:14","01/06/23 11:31"
3268,Refund request,Peripheral compatibility,Medium,Email,Microsoft Surface,2,"01/06/23 10:22","01/06/23 16:59"
3272,Billing inquiry,Product setup,Low,Phone,Canon EOS,3,"31/05/23 23:52","01/06/23 7:21"
3274,Refund request,Cancellation request,Low,Phone,HP Pavilion,2,"01/06/23 14:18","01/06/23 15:37"
3276,Refund request,Product compatibility,Critical,Chat,Sony PlayStation,4,"01/06/23 3:24","01/06/23 4:29"
3281,Refund request,Product recommendation,Critical,Social media,Nintendo Switch,3,"01/06/23 18:21","01/06/23 1:13"
3285,Cancellation request,Product compatibility,High,Phone,Garmin Forerunner,1,"01/06/23 4:21","01/06/23 10:33"
3286,Cancellation request,Delivery problem,High,Chat,Philips Hue Lights,1,"01/06/23 20:35","01/06/23 8:46"
3290,Technical issue,Payment issue,High,Chat,Roomba Robot Vacuum,1,"01/06/23 22:08","01/06/23 4:26"
3292,Technical issue,Account access,High,Email,GoPro Hero,4,"31/05/23 23:29","01/06/23 20:30"
3293,Cancellation request,Payment issue,Low,Email,Samsung Galaxy,5,"01/06/23 21:48","01/06/23 18:16"
3294,Product inquiry,Display issue,Medium,Social media,Canon EOS,5,"01/06/23 4:40","01/06/23 8:13"
3298,Refund request,Product recommendation,Medium,Phone,Sony 4K HDR TV,4,"01/06/23 22:59","01/06/23 3:34"
3299,Billing inquiry,Payment issue,Critical,Social media,Amazon Echo,4,"01/06/23 18:58","01/06/23 16:03"
3303,Technical issue,Display issue,Low,Phone,Nintendo Switch,4,"01/06/23 1:28","01/06/23 4:15"
3304,Product inquiry,Product recommendation,Low,Phone,Sony Xperia,3,"01/06/23 10:26","01/06/23 20:54"
3312,Cancellation request,Data loss,Low,Phone,Apple AirPods,1,"01/06/23 22:21","01/06/23 6:59"
3314,Product inquiry,Display issue,High,Social media,Canon EOS,3,"01/06/23 19:05","01/06/23 22:26"
3316,Refund request,Product setup,Medium,Social media,GoPro Action Camera,3,"01/06/23 4:57","01/06/23 6:03"
3318,Technical issue,Refund request,Medium,Email,Microsoft Xbox Controller,2,"01/06/23 19:22","01/06/23 11:44"
3322,Refund request,Product recommendation,Critical,Phone,Sony 4K HDR TV,3,"01/06/23 23:02","01/06/23 11:14"
3328,Product inquiry,Data loss,Critical,Social media,Microsoft Office,5,"01/06/23 22:51","01/06/23 2:02"
3330,Technical issue,Cancellation request,Low,Email,Xbox,3,"01/06/23 2:13","01/06/23 5:36"
3335,Product inquiry,Cancellation request,Low,Chat,Bose SoundLink Speaker,4,"01/06/23 14:33","01/06/23 5:34"
3336,Refund request,Product setup,Medium,Email,Canon DSLR Camera,1,"31/05/23 23:27","01/06/23 3:52"
3337,Technical issue,Product setup,Low,Email,Adobe Photoshop,4,"01/06/23 13:01","01/06/23 0:18"
3339,Product inquiry,Product compatibility,Medium,Social media,Apple AirPods,4,"01/06/23 1:33","01/06/23 3:12"
3341,Billing inquiry,Account access,High,Social media,Apple AirPods,3,"01/06/23 10:39","01/06/23 1:43"
3347,Refund request,Installation support,Critical,Social media,Autodesk AutoCAD,3,"01/06/23 14:07","01/06/23 17:36"
3349,Product inquiry,Product recommendation,Medium,Social media,Sony Xperia,3,"01/06/23 8:20","01/06/23 19:57"
3351,Refund request,Battery life,Critical,Email,Fitbit Charge,5,"01/06/23 20:53","01/06/23 9:18"
3353,Product inquiry,Peripheral compatibility,High,Chat,Asus ROG,4,"01/06/23 0:15","01/06/23 15:10"
3356,Refund request,Battery life,Low,Social media,Philips Hue Lights,1,"31/05/23 23:28","01/06/23 5:39"
3360,Technical issue,Refund request,Medium,Email,Amazon Kindle,3,"01/06/23 15:25","01/06/23 14:40"
3362,Refund request,Product recommendation,High,Chat,Nintendo Switch Pro Controller,5,"01/06/23 9:28","01/06/23 22:07"
3363,Refund request,Hardware issue,High,Phone,Microsoft Office,1,"01/06/23 22:19","01/06/23 6:35"
3366,Cancellation request,Product recommendation,Critical,Phone,Fitbit Versa Smartwatch,1,"01/06/23 15:14","01/06/23 13:33"
3370,Billing inquiry,Product setup,Low,Chat,Nintendo Switch,2,"01/06/23 14:50","01/06/23 1:13"
3371,Cancellation request,Data loss,Low,Social media,Microsoft Xbox Controller,2,"01/06/23 17:42","01/06/23 3:42"
3375,Technical issue,Account access,Critical,Social media,Amazon Kindle,1,"01/06/23 21:46","01/06/23 9:22"
3377,Technical issue,Data loss,Low,Social media,LG OLED,1,"01/06/23 21:24","01/06/23 3:28"
3379,Product inquiry,Product compatibility,High,Phone,Samsung Soundbar,3,"01/06/23 17:53","01/06/23 14:50"
3380,Refund request,Delivery problem,Medium,Phone,Samsung Galaxy,4,"01/06/23 21:51","01/06/23 17:13"
3382,Cancellation request,Cancellation request,Critical,Email,Nest Thermostat,1,"01/06/23 20:00","01/06/23 12:20"
3383,Cancellation request,Refund request,Medium,Chat,Adobe Photoshop,1,"01/06/23 21:00","01/06/23 21:38"
3385,Billing inquiry,Software bug,Medium,Chat,Dyson Vacuum Cleaner,4,"01/06/23 15:30","01/06/23 8:59"
3388,Refund request,Hardware issue,Critical,Chat,GoPro Action Camera,4,"01/06/23 0:20","01/06/23 11:41"
3390,Technical issue,Cancellation request,Critical,Email,Amazon Kindle,4,"01/06/23 9:49","01/06/23 7:58"
3391,Billing inquiry,Peripheral compatibility,Medium,Phone,Apple AirPods,2,"01/06/23 19:02","01/06/23 0:46"
3393,Refund request,Product setup,Medium,Chat,Canon DSLR Camera,4,"01/06/23 7:26","01/06/23 7:47"
3396,Cancellation request,Delivery problem,High,Social media,Fitbit Charge,1,"01/06/23 5:56","01/06/23 4:30"
3398,Cancellation request,Delivery problem,Critical,Phone,LG Washing Machine,2,"01/06/23 19:16","01/06/23 3:45"
3399,Product inquiry,Product recommendation,Low,Social media,Google Pixel,3,"01/06/23 13:34","01/06/23 19:36"
3400,Refund request,Data loss,Critical,Email,Nintendo Switch,1,"01/06/23 11:20","01/06/23 8:44"
3405,Refund request,Display issue,High,Phone,Sony PlayStation,1,"01/06/23 3:36","01/06/23 14:51"
3408,Refund request,Product setup,Medium,Email,Autodesk AutoCAD,2,"01/06/23 22:23","01/06/23 21:56"
3413,Billing inquiry,Peripheral compatibility,Medium,Chat,Philips Hue Lights,3,"01/06/23 9:23","01/06/23 0:12"
3418,Refund request,Network problem,High,Email,LG Washing Machine,5,"01/06/23 13:03","01/06/23 14:42"
3421,Technical issue,Product setup,Medium,Email,Asus ROG,4,"01/06/23 19:24","01/06/23 0:58"
3424,Cancellation request,Installation support,High,Social media,GoPro Hero,5,"01/06/23 19:33","01/06/23 1:06"
3426,Refund request,Peripheral compatibility,High,Chat,LG Smart TV,5,"01/06/23 5:32","01/06/23 22:23"
3427,Cancellation request,Refund request,Medium,Phone,GoPro Hero,3,"01/06/23 1:46","01/06/23 7:56"
3433,Cancellation request,Data loss,Critical,Social media,Bose SoundLink Speaker,4,"01/06/23 9:04","01/06/23 17:38"
3440,Product inquiry,Product setup,Critical,Phone,HP Pavilion,1,"01/06/23 11:08","01/06/23 9:12"
3444,Product inquiry,Battery life,Medium,Phone,Sony 4K HDR TV,5,"01/06/23 0:06","01/06/23 12:14"
3447,Product inquiry,Peripheral compatibility,High,Email,Sony PlayStation,3,"01/06/23 17:09","01/06/23 6:34"
3460,Product inquiry,Battery life,High,Chat,Apple AirPods,4,"01/06/23 15:48","01/06/23 18:31"
3461,Technical issue,Product setup,Medium,Social media,HP Pavilion,5,"01/06/23 3:01","01/06/23 1:01"
3467,Refund request,Display issue,Low,Social media,GoPro Hero,4,"01/06/23 9:55","01/06/23 15:38"
3471,Billing inquiry,Installation support,Critical,Chat,Canon EOS,3,"01/06/23 6:36","01/06/23 18:51"
3474,Product inquiry,Product compatibility,Critical,Chat,Samsung Galaxy,5,"01/06/23 20:15","01/06/23 22:37"
3477,Billing inquiry,Data loss,Low,Email,Apple AirPods,3,"01/06/23 11:58","31/05/23 23:44"
3478,Refund request,Payment issue,Critical,Phone,Nintendo Switch Pro Controller,5,"01/06/23 11:13","01/06/23 13:39"
3479,Refund request,Software bug,Critical,Social media,Philips Hue Lights,5,"01/06/23 21:58","01/06/23 9:38"
3480,Cancellation request,Battery life,Medium,Social media,Canon EOS,1,"01/06/23 0:47","01/06/23 20:12"
3484,Technical issue,Display issue,High,Social media,Garmin Forerunner,5,"01/06/23 15:07","01/06/23 6:54"
3490,Technical issue,Product compatibility,Medium,Social media,Bose SoundLink Speaker,2,"31/05/23 23:07","01/06/23 19:12"
3506,Billing inquiry,Payment issue,Critical,Chat,Bose QuietComfort,2,"01/06/23 5:54","01/06/23 22:25"
3511,Cancellation request,Display issue,Low,Social media,Microsoft Surface,5,"01/06/23 0:14","01/06/23 15:11"
3513,Technical issue,Delivery problem,High,Social media,Fitbit Charge,1,"01/06/23 4:49","01/06/23 15:21"
3514,Technical issue,Peripheral compatibility,Low,Phone,Apple AirPods,1,"01/06/23 18:39","01/06/23 17:28"
3519,Technical issue,Payment issue,Critical,Phone,Bose SoundLink Speaker,2,"01/06/23 18:24","01/06/23 13:33"
3520,Billing inquiry,Product compatibility,Critical,Chat,Autodesk AutoCAD,5,"01/06/23 9:56","01/06/23 6:40"
3523,Technical issue,Data loss,Low,Email,Google Nest,2,"01/06/23 1:03","01/06/23 4:03"
3524,Product inquiry,Network problem,Critical,Email,Google Pixel,5,"01/06/23 6:26","01/06/23 12:20"
